eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
85.14,-2.6500000953674316,31.0,0.0022858427837491035,0.013264973647892475,2.705700635910034,-0.0022618065122514963,0.35082027316093445,0.014078199863433838,1.0,256.0,519.8213364740001,16384.0
80.32,-2.5199999809265137,31.0,0.005061035975813866,0.03326416015625,2.679405450820923,-0.0030139395967125893,0.1636812835931778,0.05985391139984131,2.0,512.0,1040.2700992139999,32768.0
79.17,-1.2899999618530273,30.0,0.002718210918828845,0.02333577536046505,2.666738271713257,-0.0012533031404018402,0.14612612128257751,0.13355624675750732,3.0,768.0,1578.19003186,49152.0
78.98,-1.7400000095367432,30.0,0.00441167876124382,0.02714029885828495,2.6375062465667725,-0.0027640683110803366,0.13509197533130646,0.23061931133270264,4.0,1024.0,2108.476824654,65536.0
74.62,-1.75,30.0,0.0024429073091596365,0.01239013671875,2.6325485706329346,-0.0012410614872351289,0.12742096185684204,0.32057082653045654,5.0,1280.0,2644.191961091,81920.0
75.59,-1.9900000095367432,29.0,0.004298358224332333,0.03436279296875,2.623863935470581,-0.002680729841813445,0.1148090660572052,0.4243748188018799,6.0,1536.0,3191.230045337,98304.0
